Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,Match Asset,Tipo Match Asset,CNPJ,Código SIICO,Código SIICO Num,Código SIART,Oferta SIART,Risco,Benchmark,Classificação CVM,Estratégia,Tributação,Taxa Adm Cliente (%),Taxa Adm Máxima (%),Aplicação Inicial (R$),Aplicação Adicional Mínima (R$),Saldo Mínimo (R$),Resgate Mínimo (R$),Conversão Aplicação,Conversão Resgate,Pagamento Resgate,Horário Limite,Aberto Captação,ASG,Movimentação Automática,Adiantamento Resgate,Público Alvo Asset,Segmento Asset,Link Página Fundo,Link Lâmina,Link Regulamento,Link Termo Adesão,Link Fato Relevante,Link Info Complementar,Link Sumário,Observação Asset,Data Cota Asset,Código MN,Nome Asset,Razão Social,Pesquisa Index Asset,Classificação Investidor,Horário Resgate,Lançamento,Carência,% Adiantamento Resgate,Adiant. Manual/Automático,Destino,Oferta IBC,Link Due Diligence,Link Raio X,Link Boletim Comercial,Data Início Asset
RENDA FIXA,CAIXA FIC FIF UNIQUE RF CRED PRIV LP - RL,CAIXA FIC FIF UNIQUE RF CRED PRIV LP - RL,31/07/2024,"1,26889000","0,055","0,34","6,08","14,96","370,925",PF,PF,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-unique-private-cred-priv-lp/Paginas/default.aspx,Sim,nome_aproximado_1.00,55986292000175,7916,7916,PF,PF,Moderado,CDI,Renda Fixa,RF Crédito Privado permite Risco Mercado,LONGO PRAZO,0.25,0.25,100000.0,100.0,10000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Private""]","[""Private""]",https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-fic-unique-private-cred-priv-lp,http://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_7916.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7916.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7916.pdf,,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7916.pdf,http://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/7916-SUMARIO.pdf,Fundo com movimentação exclusiva pela plataforma.caixa (SIPNC).,2026-06-03T00:00:00Z,FI657,CAIXA FIC FIF UNIQUE PRIVATE RF CRED PRIV LP - RESP LTDA,CAIXA UNIQUE PRIVATE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABIL,CAIXA FIC FIF UNIQUE PRIVATE RF CRED PRIV LP - RESP LTDA 7916 55986292000175 55.986.292/0001-75,GERAL,17h00,Não,Não,95.0,AUTOMATICO,PF,FX,,,,2024-07-31T00:00:00Z
RENDA FIXA,CAIXA FIC FIF ESPECIAL RF LP RESP LTDA,CAIXA FIC FIF ESPECIAL RF LP RESP LTDA,25/08/2003,"10,59025100","0,053","0,32","5,94","14,62","2.362,864",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-especial-rf-longo-prazo/Paginas/default.aspx,Sim,nome_aproximado_0.75,00068305000135,0054,54,PJ,PJ,Moderado,CDI,Renda Fixa,RF até 49% Crédito Privado,LONGO PRAZO,1.5,1.5,50.0,50.0,50.0,50.0,D+0 (du),D+0 (du),D+00 (du),17:00,Não,Não,Não,Sim,"[""PJ Varejo""]","[""PJ Varejo""]",http://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-empreender-rf-longo-prazo/,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0054.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0054.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0054.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0054.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0054.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/0054-SUMARIO.pdf,"FUNDO FECHADO PARA APLICAÇÃO.

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).Fundo fechado para novas aplicações a partir de 07/08/2020, para maiores informações consulte o Fato Relevante.																																																			",2026-06-05T00:00:00Z,FI657,CAIXA FIC FIF EMPREENDER RF LP - RESP LTDA,CAIXA EMPREENDER FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIC FIF EMPREENDER RF LP - RESP LTDA 0054 00068305000135 00.068.305/0001-35,GERAL,17h00,Não,Não,95.0,AUTOMATICO,PJ PRIV,PJ Varejo,,,,1994-05-26T00:00:00Z
RENDA FIXA,CAIXA FIF FIDELIDADE PRIVATE RF LP - RESP LTDA,CAIXA FIF FIDELIDADE PRIVATE RF LP - RESP LTDA,02/07/2008,"5,51540900","0,052","0,32","6,04","14,81","549,973",PF,PF,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-fidelidade-private-rf-longo-prazo/Paginas/default.aspx,Sim,nome_aproximado_0.80,09181287000178,5408,5408,"PF, PJ","PF, PJ",Moderado,CDI,Renda Fixa,RF até 49% Crédito Privado,LONGO PRAZO,0.2,0.2,200000.0,100.0,20000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Private""]","[""Private""]",http://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-fidelidade-rf-longo-prazo,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5408.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5408.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5408.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5408.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5408-SUMARIO.pdf,"Incide taxa de saída de 1,80% no período, cobrada individualmente de cada cotista sobre o valor resgatado, líquido de tributos, linear e decrescente durante os primeiros 360 dias até chegar a 0%, a partir da data inicial de cada certificado conforme procedimentos operacionais descritos no TE099.
No primeiro dia útil subsequente ao da solicitação do resgate pelos clientes, 60% dos valores obtidos a título de Taxa de Saída são revertidos em favor do patrimônio líquido do Fundo e 40% dos valores são repassados à Administradora. Ao término dos primeiros 360 dias da data inicial de cada certificado, não há mais a cobrança de taxa de saída.
",2026-06-05T00:00:00Z,FI657,CAIXA FIF FIDELIDADE PRIVATE RF LONGO PRAZO - RESP LTDA,CAIXA FIDELIDADE PRIVATE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF FIDELIDADE PRIVATE RF LONGO PRAZO - RESP LTDA 5408 09181287000178 09.181.287/0001-78,GERAL,17h00,Não,Não,90.0,AUTOMATICO,"PF, PJ PRIV",FX,,,,2008-07-02T00:00:00Z
RENDA FIXA,CAIXA FIC FIF MAXI RENDA FIXA CRED PRIV LP - RESP LTDA,CAIXA FIC FIF MAXI RENDA FIXA CRED PRIV LP - RESP LTDA,04/03/2013,"3,56714500","0,055","0,34","6,06","14,94","15.491,843",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-maxi-rf-credito-privado-longo-prazo/Paginas/default.aspx,Sim,nome_exato,17322725000107,5908,5908,"PF, PJ","PF, PJ",Moderado,CDI,Renda Fixa,RF Crédito Privado sem Risco Mercado,LONGO PRAZO,0.3,0.3,200000.0,100.0,20000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/renda-fixa/fic-maxi-renda-fixa-credito-privado-longo-prazo,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5908.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5908.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5908.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5908.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5908-SUMARIO.pdf,"*Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).

",2026-06-05T00:00:00Z,FI657,CAIXA FIC FIF MAXI RENDA FIXA CRED PRIV LP - RESP LTDA,CAIXA MAXI FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESP LIMITADA,CAIXA FIC FIF MAXI RENDA FIXA CRED PRIV LP - RESP LTDA 5908 17322725000107 17.322.725/0001-07,GERAL,17h00,Não,Não,90.0,AUTOMATICO,"PF, PJ PRIV","FX, GC, GR, GV, PJ Atacado, PJ Varejo",,https://web.microsoftstream.com/video/1689d147-ff5e-41df-9e77-e9270bae338b?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2013-03-04T00:00:00Z
RENDA FIXA,CAIXA FIF FIDELIDADE II RF CRÉD PRIV LP,CAIXA FIF FIDELIDADE II RF CRED PRIV LP,03/06/2009,"5,30052400","0,057","0,31","6,09","15,13","1.388,517",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-fidelidade-ii-rf-credito-privado-longo-prazo/Paginas/default.aspx,Sim,nome_exato,10322668000109,5410,5410,"PF, PJ","PF, PJ",Moderado,CDI,Renda Fixa,RF Crédito Privado permite Risco Mercado,LONGO PRAZO,0.05,0.05,1000000.0,1000.0,500000.0,1000.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Private""]","[""Private""]",http://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-fidelidade-2-rf-longo-prazo,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5410.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5410.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5410-SUMARIO.pdf,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social). Há incidência de taxa de saída no Fundo, conforme exposto no Regulamento.

Aberto para novas aplicações a partir de 01/12/2025, inclusive.
",2026-06-05T00:00:00Z,FI657,CAIXA FIF FIDELIDADE II RF CRED PRIV LP RESP LTDA,CAIXA FIDELIDADE II FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF FIDELIDADE II RF CRED PRIV LP RESP LTDA 5410 10322668000109 10.322.668/0001-09,QUALIFICADO,17h00,Não,Não,90.0,AUTOMATICO,"PF, PJ PRIV",FX,,,,2009-06-03T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA (2) (3),CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA (2) (3),08/04/2026,-,-,-,-,-,-,PF,PF,,Sim,nome_exato,66034762000117,8500,8500,PF,PF,Conservador,CDI,Renda Fixa,RF Simples 100% TPF,LONGO PRAZO,0.2,0.2,0.01,0.01,0.01,0.01,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_8500.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_8500.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_8500.pdf,,,2026-06-03T00:00:00Z,FI657,CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA,CAIXA SIGMA FUNCIONÁRIOS FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA 8500 66034762000117 66.034.762/0001-17,GERAL,17h00,Sim,Não,95.0,AUTOMATICO,PF,"FX, GC, GR, GV",,,,2026-04-08T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA FIC FIF BETA RF REF DI LP RESP LTDA,CAIXA FIC FIF BETA RF REF DI LP RESP LTDA,02/10/1995,"30,32418600","0,047","0,28","5,38","13,15","164,294",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-beta-ref-di-lp,Sim,nome_aproximado_0.83,11061230000187,5189,5189,PJ,PJ,Conservador,CDI,Renda Fixa,RF REF DI 100% TPF,LONGO PRAZO,0.1,0.1,3000000.0,100.0,300000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Institucional"", ""PJ Atacado"", ""PJ Varejo""]","[""Institucional"", ""PJ Atacado"", ""PJ Varejo""]",https://www.caixa.gov.br/fundos-investimento/renda-fixa/referenciados/fic-topazio-rf-ref-di-lp,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5189.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5189.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5189.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5189.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5189-SUMARIO.pdf,,2026-06-05T00:00:00Z,FI657,CAIXA FIF TOPAZIO CORP RF REF DI LP - RESP LTDA,CAIXA TOPÁZIO CORPORATIVO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF TOPAZIO CORP RF REF DI LP - RESP LTDA 5189 11061230000187 11.061.230/0001-87,GERAL,17h00,Não,Não,95.0,AUTOMATICO,PJ PRIV,"INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_5189.pdf,https://web.microsoftstream.com/video/6e74c0e2-b2c6-4bd6-9b53-5982d3f1b8e1?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2010-06-22T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA FIC FIF GIRO IMEDIATO RF REF DI LP RESP LTDA,CAIXA FIC FIF GIRO IMEDIATO RF REF DI LP RESP LTDA,03/06/2013,"2,80794300","0,047","0,28","5,30","12,97","5.950,782",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-imediato-ref-di-longo-prazo,Sim,nome_exato,17502869000137,5930,5930,PF,PF,Conservador,CDI,Renda Fixa,RF DI até 49% Crédito Privado,LONGO PRAZO,1.5,1.5,1000.0,100.0,0.02,0.01,D+0 (du),D+0 (du),D+00 (du),18:00,Sim,Não,Sim,Não,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/referenciados/fic-giro-imediato-ref-di-longo-prazo,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5930.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5930.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5930.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5930.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5930-SUMARIO.pdf,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).

OBS: O Fundo possui a funcionalidade de Resgate Automático em caso de adesão pelo cotista, o gerente deverá proceder à contratação no SIART. Para ativar a funcionalidade de Resgate Automático acessar o SIART -> Movimentação Automática -> Marcar

As regras da funcionalidade de Movimentação Automática estão descritas no MN TE099.",2026-06-05T00:00:00Z,FI657,CAIXA GIRO IMEDIATO FIC FIF RF REF DI LP - RESP LTDA,CAIXA GIRO IMEDIATO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LP - RESP LIMITADA,CAIXA GIRO IMEDIATO FIC FIF RF REF DI LP - RESP LTDA 5930 17502869000137 17.502.869/0001-37,GERAL,18h00,Não,Não,,NÃO SE APLICA,PF,"FX, GC, GR, GV",,,,2013-06-03T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA FIC FIF PLENO REF DI LP RESP LTDA,CAIXA FIC FIF PLENO REF DI LP RESP LTDA,14/06/2010,"3,60415000","0,052","0,32","5,81","14,27","2.188,709",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-pleno-ref-di-longo-prazo,Sim,nome_exato,10740508000180,5498,5498,"PF, PJ","PF, PJ",Conservador,CDI,Renda Fixa,RF DI até 49% Crédito Privado,LONGO PRAZO,0.7,0.7,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/referenciados/fic-pleno-ref-di-longo-prazo,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5498.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5498.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5498.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5498.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5498-SUMARIO.pdf,"*Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social)."" 

",2026-06-05T00:00:00Z,FI657,CAIXA FIC FIF PLENO REF DI LP - RESP LTDA,CAIXA PLENO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,CAIXA FIC FIF PLENO REF DI LP - RESP LTDA 5498 10740508000180 10.740.508/0001-80,GERAL,17h00,Não,Não,95.0,AUTOMATICO,"PF, PJ PRIV","FX, GC, GR, GV",,https://web.microsoftstream.com/video/5f6afa60-a43f-403c-8879-e04a2d36c5fa?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2010-06-14T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA FIC OMEGA REF DI RF LONGO PRAZO,CAIXA FIC OMEGA REF DI RF LONGO PRAZO,13/05/2024,"1,29030200","0,052","0,31","5,97","14,62","64,450",PF,PF,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-omega-ref-di-longo-prazo/Paginas/default.aspx,Sim,nome_aproximado_0.86,10322633000170,5411,5411,"PF, PJ","PF, PJ",Conservador,CDI,Renda Fixa,RF DI até 49% Crédito Privado,LONGO PRAZO,0.25,0.25,300000.0,100.0,30000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]","[""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/referenciados/fic-mega-ref-di-longo-prazo,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5411.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5411.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5411.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5411.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5411-SUMARIO.pdf,,2026-06-05T00:00:00Z,FI657,CAIXA FIC FIF MEGA RF REF DI LONGO PRAZO - RESP LTDA,CAIXA MEGA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIC FIF MEGA RF REF DI LONGO PRAZO - RESP LTDA 5411 10322633000170 10.322.633/0001-70,GERAL,17h00,Não,Não,95.0,AUTOMATICO,"PF, PJ PRIV","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_5411.pdf,https://web.microsoftstream.com/video/6fd51e32-7197-4736-ab0d-031b75c372fd?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2009-02-03T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA FIC FIF PREFERENCIAL REF DI LP RESP LTDA,CAIXA FIC FIF PREFERENCIAL REF DI LP RESP LTDA,01/10/2003,"9,68279500","0,053","0,32","5,86","14,37","829,717",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-preferencial-ref-di-longo-prazo,Sim,nome_exato,03737211000108,5402,5402,"PF, PJ, GOV","PF, PJ, GOV",Conservador,CDI,Renda Fixa,RF DI até 49% Crédito Privado,LONGO PRAZO,0.6,0.6,30000.0,100.0,15000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Não,Não,Não,Sim,"[""GOV"", ""Pessoa Física"", ""Private""]","[""GOV"", ""Pessoa Física"", ""Private""]",http://www.caixa.gov.br/fundos-investimento/referenciados/fic-preferencial-ref-di-longo-prazo,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5402.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5402.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5402.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5402-SUMARIO.pdf,"FUNDO FECHADO PARA APLICAÇÃO A PARTIR DE 08/04/2024, INCLUSIVE.

Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",2026-06-05T00:00:00Z,FI657,CAIXA FIC FIF PREFERENCIAL REF DI LP - RESP LTDA,CAIXA PREFERENCIAL FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,CAIXA FIC FIF PREFERENCIAL REF DI LP - RESP LTDA 5402 03737211000108 03.737.211/0001-08,GERAL,17h00,Não,Não,95.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GR",,https://web.microsoftstream.com/video/ee622bf6-774a-41bd-afd8-1775b6b730b9?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2003-10-01T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA FIC FIF SIGMA RF REF DI LP RESP LTDA,CAIXA FIC FIF SIGMA RF REF DI LP RESP LTDA,01/12/2009,"4,45554200","0,052","0,31","5,90","14,47","15.870,899",PF,GOV | PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-sigma-ref-di-longo-prazo,Sim,nome_aproximado_1.00,66034762000117,8500,8500,PF,PF,Conservador,CDI,Renda Fixa,RF Simples 100% TPF,LONGO PRAZO,0.2,0.2,0.01,0.01,0.01,0.01,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Pessoa Física"", ""Private""]","[""Pessoa Física"", ""Private""]",,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_8500.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_8500.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_8500.pdf,,,2026-06-03T00:00:00Z,FI657,CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA,CAIXA SIGMA FUNCIONÁRIOS FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,CAIXA SIGMA FUNCIONARIOS FIC FIF RF REF DI LP - RESP LTDA 8500 66034762000117 66.034.762/0001-17,GERAL,17h00,Sim,Não,95.0,AUTOMATICO,PF,"FX, GC, GR, GV",,,,2026-04-08T00:00:00Z
RENDA FIXA REFERENCIADO,CAIXA FIC FIF RUBI RF REF DI LP RESP LTDA,CAIXA FIC FIF RUBI RF REF DI LP RESP LTDA,15/07/2009,"4,77325500","0,054","0,33","5,99","14,72","9.514,813",PF,GOV | PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/referenciados/fic-rubi-ref-di-longo-prazo/Paginas/default.aspx,Sim,nome_aproximado_0.83,10646885000154,5157,5157,PJ,PJ,Conservador,CDI,Renda Fixa,RF DI até 49% Crédito Privado,LONGO PRAZO,0.3,0.3,200000.0,100.0,20000.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""Institucional"", ""PJ Atacado"", ""PJ Varejo""]","[""Institucional"", ""PJ Atacado"", ""PJ Varejo""]",https://www.caixa.gov.br/fundos-investimento/referenciados/fic-rubi-ref-di-longo-prazo/Paginas/default.aspx,https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5157.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5157.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5157.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5157.pdf,https://www.caixa.gov.br/caixa-asset/sumario-remuneracao/Documents/sumarios/5157-SUMARIO.pdf,"Este Fundo não está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).
",2026-06-05T00:00:00Z,FI657,CAIXA FIC FIF RUBI REF DI LP - RESP LTDA,CAIXA RUBI FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA REFERENCIADO DI LONGO PRAZO - RESP LIMITADA,CAIXA FIC FIF RUBI REF DI LP - RESP LTDA 5157 10646885000154 10.646.885/0001-54,GERAL,17h00,Não,Não,95.0,AUTOMATICO,PJ PRIV,"INST, PJ Atacado, PJ Varejo",,https://web.microsoftstream.com/video/3cd97374-bb4b-4204-bdef-48cfa0e370c8?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2009-07-15T00:00:00Z
